14Z10,,,T1,A-B,,,,,,Accouchements par voie basse avec naissance d'un mort-né
14Z11,,,,A-B,,,,,Tableau 3,Accouchements multiples par voie basse chez une primipare
14Z12,,,,A-B,,,,,Tableau 3,Accouchements multiples par voie basse chez une multipare
14Z13,,,T1,A-D,,,,,Tableau 1,Accouchements uniques par voie basse chez une primipare
14Z14,,,T1,A-D,,,,,Tableau 1,Accouchements uniques par voie basse chez une multipare
14Z15,,,,Z,,,,,,Grossesses ectopiques sans intervention chirurgicale
14Z16,,,T1,Z,,,,,,Faux travail et menaces d'accouchements prématurés
15C02,,,,A-B,,,,,Tableau 4,"Interventions majeures sur l'appareil digestif, groupes nouveau-nés 1 à 7"
15C03,,,,A-B,,,,,Tableau 4,"Interventions majeures sur l'appareil cardiovasculaire, groupes nouveau-nés 1 à"
"",,,,,,,,,,7
15C04,,,,A-B,,,,,Tableau 4,"Autres interventions chirurgicales, groupes nouveau-nés 1 à 7"
15C05,,,,A-B,,,,,Tableau 4,"Interventions chirurgicales, groupes nouveau-nés 8 à 9"
15C06,,,,A-B,,,,,Tableau 4,"Interventions chirurgicales, groupe nouveau-nés 10"
15M02,,,,Z,,,,,,Transferts précoces de nouveau-nés vers un autre établissement MCO
15M03,,,,,X,,,,,Décès précoces de nouveau-nés
15M04,,,,,X,,,,,Décès tardifs de nouveau-nés
15M05,,,,A-D,,,,,Tableau 4,Nouveau-nés de 3300g et âge gestationnel de 40 SA et assimilés (groupe
"",,,,,,,,,,nouveau-nés 1)
15M06,,,,A-D,,,,,Tableau 4,Nouveau-nés de 2400g et âge gestationnel de 38 SA et assimilés (groupe
"",,,,,,,,,,nouveau-nés 2)
"",,Plus,,,,,CoCod,,,
"",Moins,de 69,,Niveau,,,si,CoCod,,
"",de 2,ou 79,GHM,de,,,durée,pour,AG et poids,
racine,ans,ans,courts,sévérité,Décès,CMA exclues,inf. à,accouch.,CMD14-15,Libellés
15M07,,,,A-C,,,,,Tableau 4,Nouveau-nés de 2200g et âge gestationnel de 37 SA et assimilés (groupe
"",,,,,,,,,,nouveau-nés 3)
15M08,,,,A-C,,,,,Tableau 4,Nouveau-nés de 2000g et âge gestationnel de 37 SA et assimilés (groupe
"",,,,,,,,,,nouveau-nés 4)
15M09,,,,A-C,,,,,Tableau 4,Nouveau-nés de 1800g et âge gestationnel de 36 SA et assimilés (groupe
"",,,,,,,,,,nouveau-nés 5)
15M10,,,,A-C,,,,,Tableau 4,Nouveau-nés de 1700g et âge gestationnel de 35 SA et assimilés (groupe
"",,,,,,,,,,nouveau-nés 6)
15M11,,,,A-C,,,,,Tableau 4,Nouveau-nés de 1500g et âge gestationnel de 33 SA et assimilés (groupe
"",,,,,,,,,,nouveau-nés 7)
15M12,,,,A-B,,,,,Tableau 4,Nouveau-nés de 1300g et âge gestationnel de 32 SA et assimilés (groupe
"",,,,,,,,,,nouveau-nés 8)
15M13,,,,A-B,,,,,Tableau 4,Nouveau-nés de 1100g et âge gestationnel de 30 SA et assimilés (groupe
"",,,,,,,,,,nouveau-nés 9)
15M14,,,,A-B,,,,,Tableau 4,Nouveau-nés de 800g et âge gestationnel de 28 SA et assimilés (groupe
"",,,,,,,,,,nouveau-nés 10)
15Z10,,,,,X,,,,,Mort-nés
16C02,,,,1-4,,D-336,2,,,Interventions sur la rate
16C03,,,J,1-4,,D-336,,,,Autres interventions pour affections du sang et des organes hématopoïétiques
16M06,,,T1,1-4,,D-338,,,,Affections de la rate
16M07,,,,1-4,,D-338,,,,Donneurs de moelle
16M08,,,,1-4,,D-338,,,,Déficits immunitaires
16M09,,79(1-3),T0,1-4,,D-338,,,,Autres affections du système réticuloendothélial ou immunitaire
16M10,,79(1),T1,1-4,,D-338,,,,"Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans"
16M11,,,T1,1-4,,D-338,,,,"Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans"
16M12,,69(1),T1,1-4,,D-338,,,,Purpuras
"",,Plus,,,,,CoCod,,,
"",Moins,de 69,,Niveau,,,si,CoCod,,
"",de 2,ou 79,GHM,de,,,durée,pour,AG et poids,
racine,ans,ans,courts,sévérité,Décès,CMA exclues,inf. à,accouch.,CMD14-15,Libellés
16M13,,79(1-3),T0,1-4,,D-338,,,,Autres troubles de la coagulation
16M14,,,,Z,,,,,,Explorations et surveillance pour affections du sang et des organes
"",,,,,,,,,,hématopoïétiques
16M15,,,T0,Z,,,,,,Symptômes et autres recours aux soins de la CMD 16
16M16,,,T1,1-4,,D-338,,,,"Troubles sévères de la lignée érythrocytaire, âge inférieur à 18 ans"
16M17,,,T1,1-4,,D-338,,,,"Autres troubles de la lignée érythrocytaire, âge inférieur à 18 ans"
16M18,,,,1-4,,D-338,,,,Autres affections hématologiques concernant majoritairement la petite enfance
17C06,,,,1-4,,D-336,2,,,Interventions majeures de la CMD17
17C07,,,,1-4,,D-336,,,,Interventions intermédiaires de la CMD17
17C08,,,J,1-4,,D-336,,,,Interventions mineures de la CMD17
17K04,,,,1-4,,D-337,,,,Autres irradiations
17K05,,,,1-4,,D-337,,,,Curiethérapies de la prostate par implants permanents
17K07,,,J,,,,,,,"Affections myéloprolifératives et tumeurs de siège imprécis sans acte opératoire,"
"",,,,,,,,,,"avec anesthésie, en ambulatoire"
17K08,X,,,1-4,,D-337,,,,Autres curiethérapies
17K09,X,,,1-4,,D-337,,,,Irradiations internes
17M05,,,,1-4,,D-338,,,,Chimiothérapie pour leucémie aigüe
17M06,,,T2,1-4,,D-338,,,,Chimiothérapie pour autre tumeur
17M08,,,T0,1-4,,D-338,,,,"Leucémies aigües, âge inférieur à 18 ans"
17M09,,,T0,1-4,,D-338,,,,"Leucémies aigües, âge supérieur à 17 ans"
17M14,,,,Z,,,,,,Explorations et surveillance pour affections myéloprolifératives et tumeurs de
"",,,,,,,,,,siège imprécis ou diffus
17M15,,,T0,1-4,,D-338,,,,Lymphomes et autres affections malignes lymphoïdes
17M16,,,T0,1-4,,D-338,,,,Hémopathies myéloïdes chroniques
17M17,,,T0,1-4,,D-338,,,,Autres affections et tumeurs de siège imprécis ou diffus
"",,Plus,,,,,CoCod,,,
"",Moins,de 69,,Niveau,,,si,CoCod,,
"",de 2,ou 79,GHM,de,,,durée,pour,AG et poids,
racine,ans,ans,courts,sévérité,Décès,CMA exclues,inf. à,accouch.,CMD14-15,Libellés
18C02,,,J,1-4,,D-336,,,,Interventions pour maladies infectieuses ou parasitaires
18M02,,,,1-4,,D-338,,,,"Maladies virales et fièvres d'étiologie indéterminée, âge inférieur à 18 ans"
18M03,,69(1-2),T1,1-4,,D-338,,,,"Maladies virales, âge supérieur à 17 ans"
18M04,,69(1-2),T1,1-4,,D-338,,,,"Fièvres d'étiologie indéterminée, âge supérieur à 17 ans"
18M06,,,,1-4,,D-338,,,,"Sepsis, âge inférieur à 18 ans"
18M07,,,T1,1-4,,D-338,,,,"Sepsis, âge supérieur à 17 ans"
18M09,,69(1-2),T1,1-4,,D-338,,,,Paludisme
18M10,,69(1-2),T0,1-4,,D-338,,,,Maladies infectieuses sévères
18M11,,79(1-3),T1,1-4,,D-338,,,,Autres maladies infectieuses ou parasitaires
18M12,,,,Z,,,,,,Explorations et surveillance pour maladies infectieuses ou parasitaires
18M13,,,,,X,,,,,Affections de la CMD 18 avec décès : séjours de moins de 2 jours
18M14,,,T1,Z,,,,,,Symptômes et autres recours aux soins de la CMD 18
18M15,,,,1-4,,D-338,,,,Autres maladies infectieuses concernant majoritairement la petite enfance
19C02,,,,1-4,,D-336,,,,Interventions chirurgicales avec un diagnostic principal de maladie mentale
19M02,,79(1-3),T1,1-4,,D-338,,,,Troubles aigus de l'adaptation et du fonctionnement psychosocial
19M06,,,T1,1-4,,D-338,,,,"Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans"
19M07,,,T1,1-4,,D-338,,,,"Troubles mentaux d'origine organique et retards mentaux, âge inférieur à 80 ans"
19M10,,69(1-2),T1,1-4,,D-338,,,,Névroses autres que les névroses dépressives
19M11,,69(1-2),T1,1-4,,D-338,,,,Névroses dépressives
19M12,,,T0,1-4,,D-338,,,,Anorexie mentale et boulimie
19M13,,,T1,1-4,,D-338,,,,Autres troubles de la personnalité et du comportement avec réactions impulsives
19M14,,69(1-2),T1,1-4,,D-338,,,,Troubles bipolaires et syndromes dépressifs sévères
19M15,,,T1,1-4,,D-338,,,,"Autres psychoses, âge supérieur à 79 ans"
19M16,,69(1-2),T1,1-4,,D-338,,,,"Autres psychoses, âge inférieur à 80 ans"
"",,Plus,,,,,CoCod,,,
"",Moins,de 69,,Niveau,,,si,CoCod,,
"",de 2,ou 79,GHM,de,,,durée,pour,AG et poids,
racine,ans,ans,courts,sévérité,Décès,CMA exclues,inf. à,accouch.,CMD14-15,Libellés
19M17,,,,1-4,,D-338,,,,Maladies et troubles du développement psychologiques de l'enfance
19M18,,,T1,1-4,,D-338,,,,Autres maladies et troubles mentaux de l'enfance
19M19,,79(1-3),T0,1-4,,D-338,,,,Troubles de l'humeur
19M20,,69(1-2),T1,1-4,,D-338,,,,Autres troubles mentaux
19M21,,,,Z,,,,,,Explorations et surveillance pour maladies et troubles mentaux
19M22,,,T1,Z,,,,,,Symptômes et autres recours aux soins de la CMD 19
20Z02,,,T1,1-4,,,,,,Toxicomanies non éthyliques avec dépendance
20Z03,,79(1-3),,1-4,,,,,,Abus de drogues non éthyliques sans dépendance
20Z04,,,T1,1-4,,,,,,Ethylisme avec dépendance
20Z05,,,,1-4,,,,,,Ethylisme aigu
20Z06,,69(1),T1,1-4,,,,,,Troubles mentaux organiques induits par l'alcool ou d'autres substances
21C04,,,J,1-4,,D-336;D-340,,,,Interventions sur la main ou le poignet à la suite de blessures
21C05,,69(1-2),J,1-4,,D-336;D-340,,,,Autres interventions pour blessures ou complications d'acte
21C06,,,J,1-4,,D-336;D-340,,,,Greffes de peau ou parages de plaies pour lésions autres que des brûlures
21K02,,,J,,,,,,,"Traumatismes, allergies et empoisonnements sans acte opératoire, avec"
"",,,,,,,,,,"anesthésie, en ambulatoire"
21M02,,,T1,1-4,,D-338,,,,"Effets toxiques des médicaments et substances biologiques, âge inférieur à 18"
"",,,,,,,,,,ans
21M04,,,T0,1-4,,D-338,,,,"Réactions allergiques non classées ailleurs, âge inférieur à 18 ans"
21M05,,,T1,1-4,,D-338,,,,"Réactions allergiques non classées ailleurs, âge supérieur à 17 ans"
21M06,,,,1-4,,D-338,,,,"Traumatismes imprécis, âge inférieur à 18 ans"
21M07,,,T1,1-4,,D-338,,,,"Traumatismes imprécis, âge supérieur à 17 ans"
21M10,,69(1-2),T1,1-4,,D-338,,,,"Effets toxiques des médicaments et substances biologiques, âge supérieur à 17"
"",,,,,,,,,,ans
21M11,,69(1-2),T1,1-4,,D-338,,,,Effets toxiques des autres substances chimiques
"",,Plus,,,,,CoCod,,,
"",Moins,de 69,,Niveau,,,si,CoCod,,
"",de 2,ou 79,GHM,de,,,durée,pour,AG et poids,
racine,ans,ans,courts,sévérité,Décès,CMA exclues,inf. à,accouch.,CMD14-15,Libellés
21M12,,69(1-2),,1-4,,D-338,,,,Autres effets toxiques
21M13,X,79(1-3),,1-4,,D-338,,,,Maltraitance
21M14,,69(1-2),T1,1-4,,D-338,,,,Autres traumatismes et effets nocifs autres que les intoxications
21M15,,,T0,1-4,,D-338,,,,Rejets de greffe
21M16,,79(1-3),T1,1-4,,D-338,,,,Autres complications iatrogéniques non classées ailleurs
22C02,,,J,1-4,,D-336;D-376,,X,,Brûlures non étendues avec greffe cutanée
22C03,,79(1),,1-4,,D-336;D-376,,X,,Brûlures non étendues avec parages de plaie ou autres interventions chirurgicales
22K02,,,J,,,,,X,,"Brûlures sans acte opératoire, avec anesthésie, en ambulatoire"
22M02,,79(1-3),T1,1-4,,D-338,,X,,Brûlures et gelures non étendues sans intervention chirurgicale
22Z02,X,,,1-4,,,3,X,,Brûlures étendues
22Z03,,,,Z,,,,X,,Brûlures avec transfert vers un autre établissement MCO : séjours de moins de 2
"",,,,,,,,,,jours
23C02,,,J,1-4,,D-336,,,,Interventions chirurgicales avec autres motifs de recours aux services de santé
23K02,,,,Z,,,,,,Explorations nocturnes et apparentées : séjours de moins de 2 jours
23K03,,,J,,,,,,,"Motifs de recours de la CMD 23 sans acte opératoire, avec anesthésie, en"
"",,,,,,,,,,ambulatoire
23M02,,,T0,Z,,,,,,Rééducation
23M06,,79(1-3),T1,1-4,,D-338,,,,Autres facteurs influant sur l'état de santé
23M07,,,J,,,,,,,"Autres motifs de recours pour infection à VIH, en ambulatoire"
23M08,,,J,,,,,,,"Autres motifs de recours chez un patient diabétique, en ambulatoire"
23M09,,69(1-2),,1-4,,D-338,,,,Chimiothérapie pour affections non tumorales
23M10,,,T0,1-4,,D-338,,,,Soins de contrôle chirurgicaux
23M11,,,T0,1-4,,D-338,,,,Autres motifs concernant majoritairement la petite enfance
23M14,,,,Z,,,,,,Traitements prophylactiques
"",,Plus,,,,,CoCod,,,
"",Moins,de 69,,Niveau,,,si,CoCod,,
"",de 2,ou 79,GHM,de,,,durée,pour,AG et poids,
racine,ans,ans,courts,sévérité,Décès,CMA exclues,inf. à,accouch.,CMD14-15,Libellés
23M15,,,,Z,,,,,,Actes non effectués en raison d'une contre-indication
23M16,,,T1,Z,,,,,,Convalescences et autres motifs sociaux
23M19,,,,Z,,,,,,Explorations et surveillance pour autres motifs de recours aux soins
23M20,,,T1,Z,,,,,,Autres symptômes et motifs de recours aux soins de la CMD 23
23M21,,,T0,Z,,,,,,Désensibilisations et tests allergologiques nécessitant une hospitalisation
23Z02,,,T0,Z,,,,X,,"Soins Palliatifs, avec ou sans acte"
23Z03,,,,Z,,,,,,Interventions de confort et autres interventions non prises en charge par
"",,,,,,,,,,l'assurance maladie obligatoire
25C02,,,,1-4,,D-336,,X,,Interventions pour maladie due au VIH
25M02,,,T1,A-C,,,,X,,Autres maladies dues au VIH
25Z02,,,,,X,,,X,,"Maladies dues au VIH, avec décès"
25Z03,,,,1-4,,,,X,,"Maladies dues au VIH, âge inférieur à 13 ans"
26C02,,,,1-4,,D-130;D-336,3,X,,Interventions pour traumatismes multiples graves
26M02,,,,1-4,,D-130;D-338,2,X,,Traumatismes multiples graves
27C02,,,,1-4,,D-082;D-336,3,X,,Transplantations hépatiques
27C03,,,,1-4,,D-083;D-336,3,X,,Transplantations pancréatiques
27C04,,,,1-4,,D-081;D-336,3,X,,Transplantations pulmonaires
27C05,,,,1-4,,D-080;D-336,3,X,,Transplantations cardiaques
27C06,,,,1-4,,D-079;D-336,3,X,,Transplantations rénales
27C07,,,,1-4,,D-336,3,X,,Autres transplantations
27Z02,,,,1-4,,D-339,3,X,,Allogreffes de cellules souches hématopoïétiques
27Z03,,,,Z,,,3,X,,Autogreffes de cellules souches hématopoïétiques
27Z04,,,J,,,,,X,,"Greffes de cellules souches hématopoïétiques, en ambulatoire"
28Z01,,,,Z,,,,,,"Entraînements à la dialyse péritonéale automatisée, en séances"
"",,Plus,,,,,CoCod,,,
"",Moins,de 69,,Niveau,,,si,CoCod,,
"",de 2,ou 79,GHM,de,,,durée,pour,AG et poids,
racine,ans,ans,courts,sévérité,Décès,CMA exclues,inf. à,accouch.,CMD14-15,Libellés
28Z02,,,,Z,,,,,,"Entraînements à la dialyse péritonéale continue ambulatoire, en séances"
28Z03,,,,Z,,,,,,"Entraînements à l'hémodialyse, en séances"
28Z04,,,,Z,,,,,,"Hémodialyse, en séances"
28Z07,,,,Z,,,,,,"Chimiothérapie pour tumeur, en séances"
28Z10,,,,Z,,,,,,"Curiethérapie, en séances"
28Z11,,,,Z,,,,,,"Techniques spéciales d'irradiation externe, en séances"
28Z14,,,,Z,,,,,,"Transfusions, en séances"
28Z15,,,,Z,,,,,,"Oxygénothérapie hyperbare, en séances"
28Z16,,,,Z,,,,,,"Aphérèses sanguines, en séances"
28Z17,,,,Z,,,,,,"Chimiothérapie pour affection non tumorale, en séances"
28Z18,,,,Z,,,,,,"Radiothérapie conformationnelle avec modulation d'intensité, en séances"
28Z19,,,,Z,,,,,,Préparations à une irradiation externe par RCMI ou techniques spéciales
28Z20,,,,Z,,,,,,Préparations à une irradiation externe avec dosimétrie tridimensionnelle avec
"",,,,,,,,,,HDV
28Z21,,,,Z,,,,,,Préparations à une irradiation externe avec dosimétrie tridimensionnelle sans
"",,,,,,,,,,HDV
28Z22,,,,Z,,,,,,Autres préparations à une irradiation externe
28Z23,,,,Z,,,,,,"Techniques complexes d'irradiation externe avec repositionnement, en séances"
28Z24,,,,Z,,,,,,"Techniques complexes d'irradiation externe sans repositionnement, en séances"
28Z25,,,,Z,,,,,,"Autres techniques d'irradiation externe, en séances"
90H01,,,,Z,,,,,,Erreurs détectées dans les RSA par le logiciel de mesure de l'activité hospitalière
90Z00,,,,Z,,,,,,Erreurs détectées par les contrôles effectués sur les RUM et leur séquencement
90Z01,,,,Z,,,,,,"Diagnostic invalide comme diagnostic principal, dans certaines circonstances"
"",,Plus,,,,,CoCod,,,
"",Moins,de 69,,Niveau,,,si,CoCod,,
"",de 2,ou 79,GHM,de,,,durée,pour,AG et poids,
racine,ans,ans,courts,sévérité,Décès,CMA exclues,inf. à,accouch.,CMD14-15,Libellés
90Z02,,,,Z,,,,,,Autres erreurs détectées dans le parcours de l'arbre de groupage
90Z03,,,,Z,,,,,,Erreurs d'implémentation de la fonction groupage ou erreur d'exécution d'un
"",,,,,,,,,,programme
